RELATÓRIO DE VAGAS - JOINVILLE/SC
Período: 01/06/2026 a 29/06/2026
Gerado em: 29/06/2026 13:44
Total de vagas: 225
Administrativo: 9; | Operacional: 105; | Técnico: 6; | Geral: 105


🔴 ÚLTIMOS 7 DIAS - 49 vagas

Período;Categoria;Mês Ref.;Data;Hora;Cargo;Empresa;Cidade;Bairro;Salário;Horário;Contrato;Escolaridade;Email;WhatsApp;Telefone;Benefícios;Requisitos;Atividades;Experiência;Link Vaga;Link Mensagem;Fonte;Descrição
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;18:57;Aberta Para Cuidadora De Idosos;na função;Joinville/SC;;R$ 2.129,00;;CLT;;;(47) 98915-9412;;;• Experiência na função• Conhecimento em verificação de sinais vitais Contato: (47) 98915-9412Interessadas, favor entrar em contato para mais informações.;;na função• Conhecimento em verificação de sinais vitais Contato: (47) 98915-9412Interessadas, favor entrar em contato para mais informações.;;https://t.me/c/1191506085/170431;Empregos Joinville e Região;Vaga: Cuidadora de IdososEstamos com oportunidade aberta para cuidadora de idosos.✔ Salário: R$ 2.129,00✔ Insalubridade: R$ 303,00✔ Registro em carteira (CLT)✔ Contratação imediata Horário:12x36 — das 07h às 19h (um dia sim, outro não) Requisitos:• Experiência na função• Conhecimento em verificação de sinais vitais Contato: (47) 98915-9412Interessadas, favor entrar em contato para mais informações.
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;18:02;Pode Ser Para Você;;Joinville/SC;;;;;;;;;;;;;;https://t.me/c/1191506085/170429;Empregos Joinville e Região;OPORTUNIDADE DE TRABALHO — RECEPÇÃO / TELEMARKETING A Odontovillas está em busca de uma pessoa comunicativa, organizada e apaixonada por atendimento para fazer parte do nosso time! ✨Se você gosta de conversar com pessoas, tem facilidade com vendas e deseja crescer profissionalmente em uma clínica em expansão, essa vaga pode ser para você.
ÚLTIMOS 30 DIAS;Administrativo;JUNE/2026;08/06/2026;15:17;Vaga Para Assistente;;Joinville/SC;Anita Garibaldi;R$ 2.600,00;;;;;(46) 99131-6468;;;;;;;https://t.me/c/1191506085/170426;Empregos Joinville e Região;✅ Vaga para Assistente Comercial em JoinvilleRemuneração:+ R$ 2.600,00 Base inicial+ R$ 250,00 Vale alimentação+ R$ 220,00 Vale transporte+ Participação na meta, com bonificação sempre que o resultado for alcançado+ Plano de saúdeHorário:- Segunda a quinta: 08h00 às 12h00 e 13h10 às 17h30- Sextas-feiras: 08h00 às 12h00 e 13h30 às 16h10 Presencialmente no bairro Anita Garibaldi em Joinville/SC+ informações no WhatsApp da ROCK JOBS (46) 99131-6468
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;12:54;Temos Vagas Em;;Joinville/SC;;;;;;;(47) 99290-0821;;;;;;;https://t.me/c/1191506085/170400;Empregos Joinville e Região;TEMOS VAGAS EM JOINVILLE!Está em busca de uma nova oportunidade no mercado de trabalho? Confira as vagas disponíveis:✅ Técnico Eletromecânico✅ Auxiliar de Carga e Descarga✅ Auxiliar de Produção Joinville/SC Entre em contato: (47) 99290-0821 Employer RH – Rua Mal. Deodoro, 184https://tinyurl.com/EMPLOYER14
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;12:54;E Venha Fazer Parte De Uma Grande Empresa;ESTAMOS;Joinville/SC;;;;MEI;Fundamental Incompleto;;(47) 99258-9312;;;ter experiência✅ Pode ser primeiro emprego ✅ Ensino fundamental incompleto✅ Fretado para todos os bairros de Joinville ✅ Vagas para 1º, 2º e 3º turno Entre em contato pelo WhatsApp:(47) 99258-9312 Ou compareça para entrevista presencial:EMPLOYER RH Rua Marechal Deodoro, 184 – Joinville Atendimento:0;;;;https://t.me/c/1191506085/170399;Empregos Joinville e Região;ESTAMOS CONTRATANDO ! MAIS DE 80 VAGAS ABERTAS EM JOINVILLE! ✅ Não é necessário ter experiência✅ Pode ser primeiro emprego ✅ Ensino fundamental incompleto✅ Fretado para todos os bairros de Joinville ✅ Vagas para 1º, 2º e 3º turno Entre em contato pelo WhatsApp:(47) 99258-9312 Ou compareça para entrevista presencial:EMPLOYER RH Rua Marechal Deodoro, 184 – Joinville Atendimento:07h30 às 12h0013h00 às 16h00Não perca tempo! Encaminhe para quem está procurando uma oportunidade e venha fazer parte de uma grande empresa.#VagasJoinville #EmpregoJoinville #AuxiliarDeProdução #OportunidadeDeEmprego #VagasSC EmployerRH
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;12:53;É Para Você;;Joinville/SC;;;;;;;(47) 99244-2261;;;;;;;https://t.me/c/1191506085/170397;Empregos Joinville e Região;Se você busca uma oportunidade no setor industrial e tem disponibilidade para o 2º turno, essa vaga é para você.Vagas masculinas - art390Vaga: Auxiliar de ProduçãoTurno: 2º Turno Dias: De segunda a sexta ✅Local: Joinville/SC Para se candidatar:Compareça à Employer RH: Rua Mal. Deodoro, 184 - Joinville Agende seu horário:(47) 99244-2261 (WhatsApp) https://tinyurl.com/EMPLOYER11
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;12:53;Real De Crescimento;A RH Gruppe está;Joinville/SC;;;;;;;5547991219;;;;;;;https://t.me/c/1191506085/170396;Empregos Joinville e Região;Sua chance de entrar no mercado de trabalho em Joinville é agora! A RH Gruppe está contratando para a área de produção (indústria plástica): Operador de Extrusora⚙ Operador de Moinho Ajudante de Produção ExpedidorProcesso simples, seleção rápida e oportunidade real de crescimento.Quer se candidatar? Clica abaixo http://wa.me/5547991219489 ou manda uma mensagem direto no (47) 99121-9489 com seu nome e vaga de interesse
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;12:53;Vaga Aberta;;Joinville/SC;;R$ 2.200,00;;CLT;;;5547991219;;;;;;;https://t.me/c/1191506085/170395;Empregos Joinville e Região;⚙ VAGA ABERTA | AUXILIAR OPERACIONAL (LOGÍSTICA) CSI Cargo – Joinville/SCA CSI está crescendo e precisa de você. Entrada imediata, sem burocracia. Salário: R$ 2.200,00 Refeição na empresa VT ou fretado Prêmio assiduidade: R$ 300,00 Vale-alimentação: R$ 108,00 + R$ 94,00 Temporário com possibilidade de efetivação Vaga masculina | Art. 390 CLT⚠ Vagas URGENTES. Não deixe passar. Clique no link mande uma mensagem: wa.me/5547991219489
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;12:19;Oportunidade De Emprego;;Joinville/SC;Bucarein;;;;Médio Completo;;;;** Vale Alimentação* Vale Transporte* Prêmio Assiduidade de 7%* Adicional de Periculosidade (30%)* Convênio Odontológico* Auxílio Academia * Convênio SESC* Convênio com Universidades Gostou da oportunidade? Candidate-se agora:https://embrasp.selecty.com.br/new-account/step-1/193;"** Ensino Médio completo (desejável Ensino Superior em andamento);* Experiência na área será um diferencial;* Conhecimento em informática (nível intermediário);* Curso de Formação de Vigilante será um diferencial.* Benefícios:** Vale Alimentação* Vale Transporte* Prêmio Assiduidade de 7%* Adicional ";"** Monitorar câmeras de segurança e sistemas de alarme, garantindo respostas rápidas a ocorrências;* Atender e tratar chamados conforme os protocolos estabelecidos;* Realizar atendimento via telefone, rádio e HT com comunicação clara e objetiva;* Elaborar relatórios de ocorrências (semanais ou mensais);* Emitir ordens de serviço conforme demandas internas e de clientes;* Auxiliar clientes na ativa";"na área será um diferencial;* Conhecimento em informática (nível intermediário);* Curso de Formação de Vigilante será um diferencial.* Benefícios:** Vale Alimentação* Vale Transporte* Prêmio Assiduida";;https://t.me/c/1191506085/170392;Empregos Joinville e Região;"OPORTUNIDADE DE EMPREGO – *OPERADOR DE MONITORAMENTO* Local: Bairro Bucarein – Joinville/SC Escala: 12x36 – Noturno* Principais atividades:** Monitorar câmeras de segurança e sistemas de alarme, garantindo respostas rápidas a ocorrências;* Atender e tratar chamados conforme os protocolos estabelecidos;* Realizar atendimento via telefone, rádio e HT com comunicação clara e objetiva;* Elaborar relatórios de ocorrências (semanais ou mensais);* Emitir ordens de serviço conforme demandas internas e de clientes;* Auxiliar clientes na ativação e desativação de sistemas de alarme;* Manter cadastros atualizados no sistema;* Apoiar nas demais atividades da área.* Requisitos:** Ensino Médio completo (desejável Ensino Superior em andamento);* Experiência na área será um diferencial;* Conhecimento em informática (nível intermediário);* Curso de Formação de Vigilante será um diferencial.* Benefícios:** Vale Alimentação* Vale Transporte* Prêmio Assiduidade de 7%* Adicional de Periculosidade (30%)* Co"
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;12:16;Vagas Em Joinville;Vale transporte;Joinville/SC;;;;;Fundamental Completo;;(47)992437160;;*Alimentação na empresaVale transporteBônus assiduidade*Após experiência:*Plano de saúde Plano odontológicoConvênio com Farmáciaspara agendar, clique no link:https://tinyurl.com/EMPLOYER15(47)992437160;*Ensino fundamental completo✔*Horários disponíveis:*1° / 2° e 3° turno✔*Benefícios:*Alimentação na empresaVale transporteBônus assiduidade*Após experiência:*Plano de saúde Plano odontológicoConvênio com Farmáciaspara agendar, clique no link:https://tinyurl.com/EMPLOYER15(47)992437160;;*Plano de saúde Plano odontológicoConvênio com Farmáciaspara agendar, clique no link:https://tinyurl.com/EMPLOYER15(47)992437160;https://tinyurl.com/EMPLOYER15(47)992437160;https://t.me/c/1191506085/170390;Empregos Joinville e Região;50 VAGAS EM JOINVILLE!☑OPERADOR DE PRODUÇÃO☑OPERADOR DE PRESA / INJETORA☑MISTURADOR✔*Requisitos:*Ensino fundamental completo✔*Horários disponíveis:*1° / 2° e 3° turno✔*Benefícios:*Alimentação na empresaVale transporteBônus assiduidade*Após experiência:*Plano de saúde Plano odontológicoConvênio com Farmáciaspara agendar, clique no link:https://tinyurl.com/EMPLOYER15(47)992437160
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;11:54;E Venha Fazer Parte De Uma Grande Empresa;ESTAMOS;Joinville/SC;;;;MEI;Fundamental Incompleto;;(47) 99258-9312;;;ter experiência✅ Pode ser primeiro emprego ✅ Ensino fundamental incompleto✅ Fretado para todos os bairros de Joinville ✅ Vagas para 1º, 2º e 3º turno Entre em contato pelo WhatsApp:(47) 99258-9312 Ou compareça para entrevista presencial:EMPLOYER RH Rua Marechal Deodoro, 184 – Joinville Atendimento:0;;;;https://t.me/c/1191506085/170386;Empregos Joinville e Região;ESTAMOS CONTRATANDO ! MAIS DE 80 VAGAS ABERTAS EM JOINVILLE! ✅ Não é necessário ter experiência✅ Pode ser primeiro emprego ✅ Ensino fundamental incompleto✅ Fretado para todos os bairros de Joinville ✅ Vagas para 1º, 2º e 3º turno Entre em contato pelo WhatsApp:(47) 99258-9312 Ou compareça para entrevista presencial:EMPLOYER RH Rua Marechal Deodoro, 184 – Joinville Atendimento:07h30 às 12h0013h00 às 16h00Não perca tempo! Encaminhe para quem está procurando uma oportunidade e venha fazer parte de uma grande empresa.#VagasJoinville #EmpregoJoinville #AuxiliarDeProdução #OportunidadeDeEmprego #VagasSC EmployerRH
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;11:54;Nossas Vagas São;;Joinville/SC;;;;;;;;;;;;;;https://t.me/c/1191506085/170385;Empregos Joinville e Região;Nossas vagas são para Joinville Sc, não fornecemos alojamento.
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;11:54;Vendedor;;Joinville/SC;;;;;;;;;;;;;;https://t.me/c/1191506085/170376;Empregos Joinville e Região;https://jobs.recrutei.com.br/bm-vagas/vacancy/144561-311-vendedor-interno-televendas
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;11:54;Consultora Interno Comercial;em televendas;Joinville/SC;;;;Contrato;;;(48) 99106-1340;;;Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética automotiva e experiência em televendas Para participar do nosso processo seletivo entre em contato pelo fone;Prospecção ativa de clientes (digital e presencial)Apresentação consultiva e fechamento de contratosAcompanhamento pós-venda e fidelização de associadosParticipação em eventos e ações externas✅ Requisitos:Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética aut;em televendas Para participar do nosso processo seletivo entre em contato pelo fone Whatsapp 48 99106-1340 e seguir o passo a passo de orientação.#ConsultorDeVendas #ProteçãoVeicular #VagaJoinville #O;;https://t.me/c/1191506085/170370;Empregos Joinville e Região;Joinville – SC | CONSULTORA INTERNO COMERCIAL Você tem perfil comercial, gosta de desafios e sabe como transformar uma conversa em resultado? Essa oportunidade é para você!✨ Atribuições:Prospecção ativa de clientes (digital e presencial)Apresentação consultiva e fechamento de contratosAcompanhamento pós-venda e fidelização de associadosParticipação em eventos e ações externas✅ Requisitos:Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética automotiva e experiência em televendas Para participar do nosso processo seletivo entre em contato pelo fone Whatsapp 48 99106-1340 e seguir o passo a passo de orientação.#ConsultorDeVendas #ProteçãoVeicular #VagaJoinville #OportunidadeJoinville #VendasSC #RecrutamentoSC #TalentosSC #VagasSantaCatarina #ComercialSC #EmpregosJoinville #Contratando #VagaAberta #TrabalheConosco #VendasConsultivas #MercadoAutomotivo
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;11:54;Temos Vaga;com máquinas Reta e Overloque;Joinville/SC;;;;;;;(47) 99657-5887;;;;;com máquinas Reta e Overloque, essa oportunidade pode ser para você!✅ Alimentação na empresa✅ Vale-transporte✅ Médico e dentista custeados pela empresa Horário:07h30 às 11h30 | 12h42 às 17h30 Empresa ;;https://t.me/c/1191506085/170365;Empregos Joinville e Região;TEMOS VAGA! ✂ Costureira – Jaraguá Esquerdo ✂Se você tem experiência com máquinas Reta e Overloque, essa oportunidade pode ser para você!✅ Alimentação na empresa✅ Vale-transporte✅ Médico e dentista custeados pela empresa Horário:07h30 às 11h30 | 12h42 às 17h30 Empresa localizada no bairro Jaraguá Esquerdo Entre em contato: (47) 99657-5887https://tinyurl.com/EMPLOYERJARAGUA5
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;11:54;Oportunidades Para Início;;Joinville/SC;;;;;;;(41) 99845-1581;;;;;;;https://t.me/c/1191506085/170364;Empregos Joinville e Região;Oportunidades para início imediato!! Vagas para os 02 turnos – manhã e tarde. Empresa disponibiliza fretado para quase todos os bairros de Joinville. Interessados (as) podem entrar com contato pelo WhatsApp 41 99845-1581 ou 41 99999-1083
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;11:54;Contratação Imediata;;Joinville/SC;Bom Retiro;R$ 33,00;;;;;5547997690;;QUE FAZEM A DIFERENÇA✔ Adicional de Insalubridade: 20%✔ Assiduidade: 7% Vale Alimentação de R$ 33,00 por dia trabalhado (média de R$ 660,00/mês) Vale-Transporte⭐ APÓS A EXPERIÊNCIA Plano Odontológico Cartão Bula Convênio Farmácia QUER PARTICIPAR DO PROCESSO SELETIVO?https://wa.me/5547997690999?text=;;;Plano Odontológico Cartão Bula Convênio Farmácia QUER PARTICIPAR DO PROCESSO SELETIVO?https://wa.me/5547997690999?text=VAGA%20ZONA%20NORTE;;https://t.me/c/1191506085/170363;Empregos Joinville e Região;CONTRATAÇÃO IMEDIATA – SERVENTE DE LIMPEZA Região Bom Retiro / Zona Industrial Norte BENEFÍCIOS QUE FAZEM A DIFERENÇA✔ Adicional de Insalubridade: 20%✔ Assiduidade: 7% Vale Alimentação de R$ 33,00 por dia trabalhado (média de R$ 660,00/mês) Vale-Transporte⭐ APÓS A EXPERIÊNCIA Plano Odontológico Cartão Bula Convênio Farmácia QUER PARTICIPAR DO PROCESSO SELETIVO?https://wa.me/5547997690999?text=VAGA%20ZONA%20NORTE
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;11:54;Temos Vagas;Estamos;Joinville/SC;Bom Retiro;;;;;;5547997690;;;;;;;https://t.me/c/1191506085/170344;Empregos Joinville e Região;URGENTE: TEMOS VAGAS! Estamos contratando para início imediato para as regiões do Bom Retiro e Zona Industrial Norte.Processo seletivo em andamento https://wa.me/5547997690999?text=VAGA%20ZONA%20NORTE
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;11:54;Vagas De Atendimento Ao;Emprego;Joinville/SC;Anita Garibaldi;R$ 1.433,60;;MEI;Médio Completo;;(47) 99765-0272;;;✔ Ter entre 18 e 25 anos✔ Ensino médio completo✔ Não estar trabalhando atualmente Início imediato! Interessou? Entre em contato agora mesmo:(47) 99765-0272 – Luiz Marque alguém que está procurando uma oportunidade de emprego!#Emprego #Vagas #AtendimentoAoCliente #CallCenter #Oportunidade #VagaNoturn;;;;https://t.me/c/1191506085/170342;Empregos Joinville e Região;✨ VAGAS DE ATENDIMENTO AO CLIENTE – INÍCIO IMEDIATO!Está procurando uma oportunidade de emprego? Temos vagas disponíveis em diferentes turnos para você escolher o que melhor se encaixa na sua rotina! Atendimento SAC Receptivo Horários disponíveis:✔ 08h às 14h✔ 14h às 20h✔ 20h às 02h ✔ 02h às 08h O que oferecemos:✔ Salário de R$ 1.433,60✔ Vale-alimentação de R$ 145,00✔ Bonificação após 3 meses✔ Escala 5x2✔ Adicional noturno de 25% para os turnos das 20h às 02h e das 02h às 08h Local: Presencial – Anita Garibaldi (BR Call Center) Requisitos:✔ Ter entre 18 e 25 anos✔ Ensino médio completo✔ Não estar trabalhando atualmente Início imediato! Interessou? Entre em contato agora mesmo:(47) 99765-0272 – Luiz Marque alguém que está procurando uma oportunidade de emprego!#Emprego #Vagas #AtendimentoAoCliente #CallCenter #Oportunidade #VagaNoturna #PrimeiroEmprego #Joinville #ContratacaoImediata
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;11:54;Vagas De Contratação Imediata;Restaurante Coco Bambu Joinville;Joinville/SC;;;;;;;;;;;;;;https://t.me/c/1191506085/170341;Empregos Joinville e Região;Vagas de Contratação Imediata !! Restaurante Coco Bambu Joinville
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;08/06/2026;11:54;Vagas De Contratação Imediata;Restaurante Coco Bambu Joinville;Joinville/SC;;;;;;;;;;;;;;https://t.me/c/1191506085/170340;Empregos Joinville e Região;Vagas de Contratação Imediata !! Restaurante Coco Bambu Joinville
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;08/06/2026;11:54;De Veículos Seminovosgrupo;Requisitos;Joinville/SC;;R$ 18,00;;;Médio Completo;vagasjoinville@grupobarigui.com.br;(47) 3029-9361;;;;;"na área comercial;- Boa comunicação, proatividade e foco em resultados.Benefícios✅ Vale-refeição de R$ 18,00 por dia✅ Plano de saúde✅ Plano odontológico✅ Convênio farmácia✅ Seguro de vida✅ Gympass / W";;https://t.me/c/1191506085/170323;Empregos Joinville e Região;"Vaga: Vendedor(a) de Veículos SeminovosGrupo Barigüi – Joinville/SCSe você é apaixonado por vendas, gosta de desafios e busca crescimento profissional, venha fazer parte do maior grupo de concessionárias do Sul do Brasil!Requisitos- Ensino médio completo;- CNH categoria B;- Experiência na área comercial;- Boa comunicação, proatividade e foco em resultados.Benefícios✅ Vale-refeição de R$ 18,00 por dia✅ Plano de saúde✅ Plano odontológico✅ Convênio farmácia✅ Seguro de vida✅ Gympass / Wellhub✅ Treinamentos e capacitações constantes✅ Oportunidades reais de crescimento e desenvolvimento profissionalCandidate-se vagasjoinville@grupobarigui.com.br WhatsApp: (47) 3029-9361Venha acelerar sua carreira com o Grupo Barigüi!"
